time_space,flux_space
6.315022199999999941e+01,1.000593999999999983e+00
6.315171999999999741e+01,1.000029000000000057e+00
6.315321699999999794e+01,1.000188999999999995e+00
6.315471500000000304e+01,1.000110999999999972e+00
6.315621300000000105e+01,9.996540000000000425e-01
6.315771199999999652e+01,1.000029999999999974e+00
6.315920899999999705e+01,1.001489000000000074e+00
6.316070599999999757e+01,1.000097000000000014e+00
6.316220400000000268e+01,1.001579999999999915e+00
6.316370200000000068e+01,1.001144000000000034e+00
6.316520100000000326e+01,1.001306999999999947e+00
6.316669799999999668e+01,1.001065000000000094e+00
6.316819600000000179e+01,1.000183000000000044e+00
6.316969300000000231e+01,9.984199999999999742e-01
6.317119100000000032e+01,9.996190000000000353e-01
6.317269000000000290e+01,1.000216999999999912e+00
6.317418700000000342e+01,9.998730000000000118e-01
6.317568500000000142e+01,1.002639000000000058e+00
6.317717900000000242e+01,9.991499999999999826e-01
6.317867999999999995e+01,9.993220000000000436e-01
6.318017900000000253e+01,1.000567999999999902e+00
6.318167600000000306e+01,9.996610000000000218e-01
6.318317400000000106e+01,9.997709999999999653e-01
6.318467100000000158e+01,9.993149999999999533e-01
6.318616899999999958e+01,1.000002999999999975e+00
6.318766800000000217e+01,1.000065999999999899e+00
6.318916500000000269e+01,1.000761000000000012e+00
6.319066300000000069e+01,9.997639999999999860e-01
6.319216099999999869e+01,1.000288999999999984e+00
6.319365799999999922e+01,1.000939999999999941e+00
6.319515700000000180e+01,9.999270000000000103e-01
6.319665400000000233e+01,1.001204999999999901e+00
6.319815200000000033e+01,9.999329999999999607e-01
6.319964999999999833e+01,9.994009999999999838e-01
6.320114800000000344e+01,9.992910000000000403e-01
6.320264600000000144e+01,1.001675000000000093e+00
6.320414300000000196e+01,1.001338000000000061e+00
6.320564099999999996e+01,9.991820000000000146e-01
6.320714199999999749e+01,9.994110000000000493e-01
6.320863700000000307e+01,9.991929999999999978e-01
6.321013500000000107e+01,9.983710000000000084e-01
6.321163200000000160e+01,9.994300000000000406e-01
6.321312999999999960e+01,1.000164999999999971e+00
6.321462799999999760e+01,9.997500000000000275e-01
6.321612600000000270e+01,9.986040000000000472e-01
6.321762499999999818e+01,9.974920000000000453e-01
6.321912100000000123e+01,1.000744000000000078e+00
6.322061899999999923e+01,9.984169999999999989e-01
6.322211699999999723e+01,1.000394000000000005e+00
6.322361500000000234e+01,9.990609999999999769e-01
6.322511399999999782e+01,1.000677000000000039e+00
6.322661000000000087e+01,9.995279999999999720e-01
6.322810799999999887e+01,1.000275999999999943e+00
6.322960599999999687e+01,9.991700000000000026e-01
6.323110400000000197e+01,9.998470000000000413e-01
6.323260299999999745e+01,1.000224999999999920e+00
6.323409900000000050e+01,9.989139999999999686e-01
6.323559699999999850e+01,1.000394000000000005e+00
6.323709499999999650e+01,9.997409999999999908e-01
6.323859300000000161e+01,1.001214000000000048e+00
6.324009199999999709e+01,1.000993999999999939e+00
6.396911000000000058e+01,9.915500000000000425e-01
6.397060900000000316e+01,9.911910000000000442e-01
6.397210599999999658e+01,9.921910000000000451e-01
6.397360299999999711e+01,9.934359999999999857e-01
6.397510299999999717e+01,9.913340000000000485e-01
6.397659900000000022e+01,9.909940000000000415e-01
6.397809800000000280e+01,9.901619999999999866e-01
6.397958599999999763e+01,9.918780000000000374e-01
6.398109199999999674e+01,9.922410000000000396e-01
6.398259000000000185e+01,9.922520000000000229e-01
6.398408799999999985e+01,9.927399999999999558e-01
6.398558700000000243e+01,9.937749999999999639e-01
6.398708400000000296e+01,9.996009999999999618e-01
6.398858100000000348e+01,9.998690000000000078e-01
6.399008700000000260e+01,1.000288000000000066e+00
6.399157699999999949e+01,9.995389999999999553e-01
6.399307600000000207e+01,9.995389999999999553e-01
6.399457300000000259e+01,1.001255000000000006e+00
6.399607000000000312e+01,1.000132000000000021e+00
6.399756899999999860e+01,9.987530000000000019e-01
6.399906599999999912e+01,9.999099999999999655e-01
6.400056499999999460e+01,9.997369999999999868e-01
6.400206199999999512e+01,1.001471999999999918e+00
6.400355999999999312e+01,1.000636000000000081e+00
6.400505800000000534e+01,1.001193999999999917e+00
6.400655600000000334e+01,9.995680000000000121e-01
6.400805400000000134e+01,9.999820000000000375e-01
6.400955199999999934e+01,1.001614999999999922e+00
6.401104999999999734e+01,1.000121000000000038e+00
6.401254799999999534e+01,9.995140000000000136e-01
6.401404599999999334e+01,9.983189999999999564e-01
6.401554799999999545e+01,9.990369999999999528e-01
6.401704100000000608e+01,9.996669999999999723e-01
6.401853900000000408e+01,9.992109999999999603e-01
6.402003700000000208e+01,9.998869999999999703e-01
6.402153500000000008e+01,1.000477000000000061e+00
6.402303299999999808e+01,1.001031999999999922e+00
6.402454199999999673e+01,1.001206000000000040e+00
6.402602799999999661e+01,9.993999999999999551e-01
6.402752599999999461e+01,1.000823999999999936e+00
6.402902400000000682e+01,9.997439999999999660e-01
6.403051800000000071e+01,1.000739999999999963e+00
6.403202000000000282e+01,9.999970000000000248e-01
6.403351800000000082e+01,1.001427999999999985e+00
6.403501500000000135e+01,1.000035000000000007e+00
6.403651299999999935e+01,1.000949000000000089e+00
6.403801500000000146e+01,1.001889000000000030e+00
6.403950399999999377e+01,9.993269999999999653e-01
6.404100599999999588e+01,9.988719999999999821e-01
6.404250399999999388e+01,1.000119999999999898e+00
6.404400200000000609e+01,1.000742999999999938e+00
6.404549400000000503e+01,1.001727999999999952e+00
6.404699800000000209e+01,9.993440000000000101e-01
6.404850100000000168e+01,1.000035000000000007e+00
6.404998899999999651e+01,9.978099999999999747e-01
6.405149099999999862e+01,9.999940000000000495e-01
6.405298200000000008e+01,9.999010000000000398e-01
6.405448699999999462e+01,1.000798000000000076e+00
6.405598500000000683e+01,9.984560000000000102e-01
6.405748199999999315e+01,1.000968000000000080e+00
6.405898200000000031e+01,9.991010000000000169e-01
6.406049000000000149e+01,9.992379999999999596e-01
6.406196300000000576e+01,9.991649999999999698e-01
6.406347399999999936e+01,9.994290000000000118e-01
6.406497099999999989e+01,1.000558000000000058e+00
6.406646899999999789e+01,9.997850000000000348e-01
6.406796199999999430e+01,1.000496000000000052e+00
6.406946499999999389e+01,1.001268000000000047e+00
6.407095300000000293e+01,1.001549999999999940e+00
6.407244599999999934e+01,1.001365000000000061e+00
6.407397000000000276e+01,9.991179999999999506e-01
6.407545600000000263e+01,9.974089999999999900e-01
6.407695599999999558e+01,9.997080000000000410e-01
6.407845199999999863e+01,1.000067000000000039e+00
6.407994999999999663e+01,9.999409999999999688e-01
6.408145100000000127e+01,9.995600000000000041e-01
6.408293700000000115e+01,9.996239999999999570e-01
6.408444699999999727e+01,1.000064000000000064e+00
6.408593899999999621e+01,1.000162999999999913e+00
6.408743900000000338e+01,1.000053000000000081e+00
6.408894100000000549e+01,9.988690000000000069e-01
6.409042700000000536e+01,1.000070000000000014e+00
6.409193299999999738e+01,1.001141999999999976e+00
6.409344199999999603e+01,9.994709999999999983e-01
6.409491900000000442e+01,9.997629999999999573e-01
6.409642599999999391e+01,1.000053999999999998e+00
6.409793600000000424e+01,9.993779999999999886e-01
6.409942200000000412e+01,1.000655000000000072e+00
6.410090800000000399e+01,9.997620000000000395e-01
6.410241700000000264e+01,1.000491999999999937e+00
6.410392099999999971e+01,1.000008000000000008e+00
6.410541399999999612e+01,1.000175000000000036e+00
6.410691199999999412e+01,1.001239999999999908e+00
6.410840799999999717e+01,1.001020999999999939e+00
6.410990599999999517e+01,9.979729999999999990e-01
6.411142200000000457e+01,1.001743999999999968e+00
6.411290200000000539e+01,1.001069999999999904e+00
6.411440000000000339e+01,1.001041000000000070e+00
6.411589700000000391e+01,1.001883999999999997e+00
6.411739599999999939e+01,1.002728999999999981e+00
6.411888299999999674e+01,1.000412000000000079e+00
6.412038699999999380e+01,9.982010000000000050e-01
6.412187799999999527e+01,1.000701999999999980e+00
6.412339699999999709e+01,1.000275000000000025e+00
6.412488399999999444e+01,1.000129000000000046e+00
6.412638200000000666e+01,9.987190000000000234e-01
6.412788600000000372e+01,1.000785999999999953e+00
6.412937200000000360e+01,9.995070000000000343e-01
6.413086699999999496e+01,9.992910000000000403e-01
6.413237300000000118e+01,1.000243999999999911e+00
6.413387099999999919e+01,9.991250000000000409e-01
6.413536899999999719e+01,9.989149999999999974e-01
6.413686199999999360e+01,1.000210999999999961e+00
6.413836399999999571e+01,9.994039999999999591e-01
6.413985200000000475e+01,1.000404000000000071e+00
6.414136399999999583e+01,9.997639999999999860e-01
6.414285200000000486e+01,1.000402000000000013e+00
6.414435600000000193e+01,9.982889999999999819e-01
6.414584399999999675e+01,9.985509999999999664e-01
6.414735199999999793e+01,9.987970000000000459e-01
6.414884899999999845e+01,9.993149999999999533e-01
6.415033400000000086e+01,9.991750000000000353e-01
6.415184499999999446e+01,1.000439999999999996e+00
6.415334300000000667e+01,1.001368000000000036e+00
6.415483299999999645e+01,1.000710999999999906e+00
6.415633099999999445e+01,9.998099999999999765e-01
6.415783000000000413e+01,1.000080999999999998e+00
6.415933699999999362e+01,1.000275999999999943e+00
6.416082099999999855e+01,1.001014000000000070e+00
